motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0127	DGCR8	9	0	0.5994	0.4006	0	0.5079	0	0	0.4921	0	0	1	0	0.4783	0	0.5217	0	0.3951	0.0846	0.2279	0.2924	0	0.3561	0.6439	0	0	1	0	0	0	0	0	1	0	0	1	0																																																																																																																												
motif0128	DGCR8	8	0	0.8682	0	0.1317	0.2988	0	0	0.7012	0	1	0	0	0	0	0	1	0	0	1	0	0.6898	0	0	0.3102	0	0	1	0	0.1427	0.145	0.7123	0																																																																																																																																
motif0129	DGCR8	8	0	0.6151	0	0.3849	0	1	0	0	0.0002	0.9938	0	0.006	0	1	0	0	0.4535	0	0	0.5464	0	0.4577	0.349	0.1933	0	1	0	0	0	1	0	0																																																																																																																																
motif0130	DGCR8	8	0	0.9994	0	0.0006	0	1	0	0	0.1536	0.3981	0	0.4483	0	1	0	0	0.479	0	0	0.521	0	0.5831	0.4139	0.003	0	1	0	0	0	1	0	0																																																																																																																																
motif0131	DGCR8	8	0	1	0	0	0	1	0	0	0.4117	0.391	0	0.1973	0	1	0	0	0.5041	0	0	0.4959	0	0.5849	0.4151	0	0	1	0	0	0	1	0	0																																																																																																																																
motif0132	DGCR8	8	0	0.0078	0.9922	0	0	0.1662	0.5129	0.3209	0.4786	0	0.5214	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0.6273	0.3727																																																																																																																																
motif0133	DGCR8	8	0.1136	0.76	0	0.1264	0	0.922	0	0.078	0.3447	0	0	0.6553	0	0	1	0	0	0.2346	0.5299	0.2355	0	1	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif0134	DGCR8	8	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0.0006	0	0.4586	0.5408	0	0	1	0	0.0013	0.5476	0.4511	0	0	0.4185	0	0.5815																																																																																																																																
motif0135	DGCR8	10	0	0	0	1	0	0	0	1	0	0	0.0004	0.9996	0	0	0	1	0.4325	0.3066	0.2608	0	0.4634	0	0	0.5366	0.3382	0.0009	0.2527	0.4082	0	0	0	1	0.3464	0.2208	0	0.4327	0	0	0	1																																																																																																																								
motif0136	DGCR8	8	0	0.7297	0	0.2703	0	0	0	1	0	0.3358	0	0.6642	0	0.6946	0	0.3054	0	1	0	0	0	0	0	1	0	1	0	0	0	0.8354	0	0.1646																																																																																																																																
motif0137	DGCR8	10	0	0.2865	0.7135	0	0	0.5531	0.4469	0	0	0.5659	0.4302	0.0039	0	0.0015	0.9985	0	0	0.7688	0.2312	0	0	0.3415	0.2357	0.4228	0	0.0001	0.9999	0	0	0.5198	0.4802	0	0	0.4893	0.5107	0	0	0.4669	0.5331	0																																																																																																																								
motif0138	DGCR8	8	0	0	0.7573	0.2427	0	0	0.6374	0.3626	0	0	1	0	0	0	0	1	0	0	1	0	0.411	0	0	0.589	0	0	1	0	0	0	0.7821	0.2179																																																																																																																																
motif0139	DGCR8	8	1	0	0	0	1	0	0	0	0.7892	0	0	0.2108	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0.6742	0	0	0.3258																																																																																																																																
motif0140	DGCR8	8	0	0	0	1	0	1	0	0	0	0.3115	0	0.6885	0	0.5002	0	0.4998	0	0.6279	0	0.3721	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif0141	DGCR8	8	0	0	0	1	0	1	0	0	0	0.3115	0	0.6885	0	0.5002	0	0.4998	0	0.6279	0	0.3721	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif0142	DGCR8	8	0	0	0	1	0	1	0	0	0	0.3115	0	0.6885	0	0.5002	0	0.4998	0	0.6279	0	0.3721	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif0143	DGCR8	8	1	0	0	0	0	0	1	0	0.3919	0	0.6081	0	1	0	0	0	0	0	1	0	0.4732	0	0.5268	0	0.7533	0	0.2467	0	0	0	1	0																																																																																																																																
motif0144	DGCR8	8	0	0	0	1	0	0.7029	0.2971	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.6143	0.3857	0	0	0	0	1	0	0	0.5845	0.4155																																																																																																																																
motif0145	DGCR8	8	0	0	0	1	0	1	0	0	0	0.3115	0	0.6885	0	0.5002	0	0.4998	0	0.6279	0	0.3721	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif0146	ELAVL1	9	0	0	0.2755	0.7245	0	0	0.2688	0.7312	0.5839	0	0.4161	0	0	0	0	1	0	0	0.0002	0.9998	0	0	0.0003	0.9997	0.5887	0	0.4113	0	0	0	0	1	0	0	0.0004	0.9996																																																																																																																												
motif0147	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0148	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0149	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0150	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0151	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0152	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0153	ELAVL1	9	0.3531	0	0	0.6469	0.1766	0.0001	0.2207	0.6026	0	0	0	1	0	0	0	1	0.4448	0.2252	0.33	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																												
motif0154	ELAVL1	10	0	0	0	1	0	0	0	1	0	0	0	1	0.4547	0.2425	0.3028	0	0	0	0	1	0.189	0	0	0.811	0	0	0	1	0.3091	0.1991	0.2108	0.281	0.253	0.2172	0	0.5299	0	0	0	1																																																																																																																								
motif0155	ELAVL1	10	0	0	0.5004	0.4995	0	0	1	0	0.5774	0	0.4226	0	0	0	1	0	0.5269	0	0	0.4731	0	0.3747	0.5805	0.0448	0.3695	0	0.2148	0.4156	0	0	1	0	0.355	0	0.2029	0.4421	0	0	1	0																																																																																																																								
motif0156	ELAVL1	10	0	0.7751	0.2249	0	0	0.4852	0	0.5148	0	0.2809	0	0.7191	0.0737	0.2861	0.2085	0.4317	0	1	0	0	0	0.3554	0	0.6446	0	1	0	0	0	0	0	1	0	0.6089	0.3911	0	0	0.5542	0	0.4458																																																																																																																								
motif0157	ELAVL1	10	0	0	0.1916	0.8084	0	0	0.4793	0.5207	0	0	0.5412	0.4588	0	0	0	1	0	0	0.5151	0.4849	0	0	0	1	0	0	0.6485	0.3515	0	0	0.5093	0.4907	0	0	0.0017	0.9983	0	0	0.2519	0.7481																																																																																																																								
motif0158	ELAVL1	8	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0.1151	0	0.8849	0.4064	0	0	0.5936	0	0	0	1	0	0	0	1																																																																																																																																
motif0159	ELAVL1	8	0	0	0	1	0	0	0	1	0	0	0	1	0	0.5631	0	0.4369	0.3053	0.6947	0	0	0	0.0585	0	0.9415	0	0	0	1	0	0	0	1																																																																																																																																
motif0160	ELAVL1	8	0	0	1	0	0.4378	0	0.365	0.1972	0.0001	0	0.9999	0	0	0.3615	0.6385	0	0.5907	0	0	0.4093	0	0	1	0	0.0001	0	0.9999	0	0	0	1	0																																																																																																																																
motif0161	ELAVL1	8	0	0	0.5181	0.4819	0	0	1	0	0.5516	0	0	0.4484	0.073	0	0.927	0	0	1	0	0	0.4277	0	0	0.5723	0	0	1	0	0	0	1	0																																																																																																																																
motif0162	ELAVL1	7	0.0001	0	0.9999	0	0	0	0.604	0.396	0	0.3044	0.6956	0	0	0.9999	0	0.0001	0	1	0	0	1	0	0	0	0	0	1	0																																																																																																																																				
motif0163	ELAVL1	9	0	0.0037	0	0.9963	0	0	0	1	0	0	0	1	0	0	0.0008	0.9992	0.0663	0.4857	0.4479	0	0.1411	0.2532	0	0.6057	0	0	0.1002	0.8998	0	0	0.1629	0.8371	0	0.1704	0.1476	0.682																																																																																																																												
motif0164	ELAVL1	10	0	0	1	0	0.6309	0	0.369	0.0001	0.4511	0.0391	0.5098	0	0	0.0055	0.9945	0	0.5419	0.1781	0.1196	0.1604	0	0.0983	0.5141	0.3876	0	0.0832	0.9168	0	0.5056	0.0943	0.1235	0.2765	0	0	0.9999	0	0	0	1	0																																																																																																																								
motif0165	ELAVL1	10	0	0.9293	0	0.0707	0	0.4208	0	0.5792	0	0.2013	0.0079	0.7908	0	0.59	0	0.41	0	0.9997	0	0.0002	0	0	0	1	0	0.648	0.1198	0.2321	0	0.6692	0	0.3308	0	0.417	0	0.583	0	0.5971	0	0.4028																																																																																																																								
motif0166	ELAVL1	8	0	0	0	1	0	0	1	0	0	0	0.2086	0.7914	0	0.1887	0	0.8113	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0.3494	0.6506																																																																																																																																
motif0167	ELAVL1	8	1	0	0	0	1	0	0	0	1	0	0	0	0.5834	0	0	0.4166	0.0003	0	0.9997	0	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif0168	ELAVL1	8	0	0	0	1	0	0	0	1	0	0	0	1	0.9999	0	0	0.0001	0	0	0	1	0.2614	0	0	0.7386	0	0	0	1	0	0	0	1																																																																																																																																
motif0169	ELAVL1	8	0	0	0	1	0	0	0	1	0	0	0.1371	0.8629	0	0.5981	0.4019	0	0	0.1366	0	0.8633	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																
motif0170	ELAVL1	8	0	0.9999	0	0	0.1915	0	0	0.8085	0	0	0.9999	0.0001	0.3798	0	0	0.6202	0	0.1992	0.5176	0.2832	0	0.9999	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif0171	ELAVL1	8	0	0	0.4649	0.5351	0	0	0.3405	0.6594	0	0	1	0	0	0	0.351	0.6489	0	0	0.9999	0	0	0	0	1	0	0	1	0	0	0	0.9999	0.0001																																																																																																																																
motif0172	ELAVL1	8	0	0	0	1	0.2526	0	0	0.7474	0	0	0	1	0.9999	0	0	0.0001	0	0	0	1	0.1867	0	0	0.8133	0	0	0	1	0	0	0	1																																																																																																																																
motif0173	ELAVL1	8	0	0.4109	0	0.589	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0.0006	0	0.9994	0	0.0028	0.5336	0.4635	0	0	0.4392	0	0.5608																																																																																																																																
motif0192	EZH2	8	0	0.3624	0	0.6376	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0.3321	0.6679	0	0	0.0352	0.9648	0	0	0	1	0	0	0	1																																																																																																																																
motif0193	EZH2	10	0	0.1458	0.8542	0	0	0.6082	0.3918	0	0	0.5217	0.4783	0	0	0.2765	0.7235	0	0	0.7318	0.2679	0.0003	0	0.4628	0.2576	0.2796	0	0.1671	0.8329	0	0	0.6644	0.3356	0	0	0.4207	0.5793	0	0	0	1	0																																																																																																																								
motif0194	EZH2	10	0	0	0	1	0.0008	0	0	0.9992	0.0001	0	0	0.9999	0.9999	0	0	0.0001	0.2667	0	0	0.7333	0.2754	0	0	0.7246	0.2965	0	0.0007	0.7028	0.5741	0	0	0.4258	0.4767	0	0	0.5233	0.3647	0	0	0.6353																																																																																																																								
motif0195	EZH2	8	0	0	0.3385	0.6615	0	0	1	0	0	0.1692	0.8308	0	0.573	0	0	0.427	0	0	1	0	0	0.5998	0.4001	0	0	0	0	0.9999	0	0	1	0																																																																																																																																
motif0196	EZH2	8	0	0	0.3907	0.6093	0	0	0.9472	0.0528	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0.5764	0.4236	0	0	0.3905	0.6095	0	0	1	0																																																																																																																																
motif0197	EZH2	8	0	0	0.427	0.573	0	0	1	0	0	0.1377	0.8623	0	0.4255	0	0	0.5745	0	0	1	0	0	0.5833	0.4166	0	0.0001	0	0.0001	0.9999	0	0	1	0																																																																																																																																
motif0198	EZH2	8	0	0	0.4238	0.5762	0	0.0662	0.9338	0	0	0	0	1	0	0	1	0	0	0	0.5086	0.4914	0	1	0	0	0.3501	0	0	0.6498	0	0	1	0																																																																																																																																
motif0199	EZH2	8	0	0	0.1867	0.8133	0	0	1	0	0	0.5153	0.4847	0	0.3798	0	0	0.6202	0	0	1	0	0	0.8612	0.1388	0	0	0	0	1	0	0	1	0																																																																																																																																
motif0200	EZH2	8	0	0	0.3385	0.6615	0	0	1	0	0	0.1692	0.8308	0	0.573	0	0	0.427	0	0	1	0	0	0.5998	0.4001	0	0	0	0	0.9999	0	0	1	0																																																																																																																																
motif0201	EZH2	8	0	0	0.3907	0.6093	0	0	0.9472	0.0528	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0.5764	0.4236	0	0	0.3905	0.6095	0	0	1	0																																																																																																																																
motif0202	EZH2	8	0.1816	0	0.1831	0.6354	0	0	0	1	0.0001	0	0.569	0.4309	0	0	0	1	0.0001	0	0.9998	0.0001	0	0	0	1	0.0001	0	0.0001	0.9998	0	0	0	1																																																																																																																																
motif0203	EZH2	8	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0001	0	0	0.9999	0.664	0	0.336	0	1	0	0	0	1	0	0	0																																																																																																																																
motif0204	EZH2	8	0.8099	0	0	0.1901	0.4623	0	0.5377	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0.8845	0	0.1155	0	1	0	0	0																																																																																																																																
motif0205	EZH2	8	0.1816	0	0.1831	0.6354	0	0	0	1	0.0001	0	0.569	0.4309	0	0	0	1	0.0001	0	0.9998	0.0001	0	0	0	1	0.0001	0	0.0001	0.9998	0	0	0	1																																																																																																																																
motif0206	EZH2	8	0.3915	0	0.0002	0.6083	0	0	0	1	0.0001	0	0.3729	0.627	0	0	0	1	0.0002	0	0.9998	0.0001	0	0	0	1	0.0001	0	0.0001	0.9998	0	0	0	1																																																																																																																																
motif0207	EZH2	8	0	0.5798	0.4201	0	0.6943	0	0	0.3057	0	0	1	0	0.9996	0	0	0.0004	0	0	1	0	0.4658	0	0.5342	0	0.9923	0	0	0.0077	0	0	1	0																																																																																																																																
motif0208	EZH2	8	1	0	0	0	1	0	0	0	1	0	0	0	0.0001	0	0.9999	0	0.4347	0.2144	0.1918	0.1591	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif0209	FBL	10	0	0.4056	0.5944	0	0	0.6196	0.3804	0	0	1	0	0	0	0	1	0	0	0.4069	0.5931	0	0	0.7248	0.2752	0	0	0.2754	0.4398	0.2849	0	0.5245	0.4755	0	0	0.5544	0.4456	0	0	0.4422	0.5578	0																																																																																																																								
motif0210	FBL	10	0	1	0	0	0.2888	0.2543	0	0.4569	0	0.4478	0	0.5522	0	1	0	0	0.3917	0	0	0.6083	0	0.4199	0	0.5801	0	1	0	0	0.3168	0.231	0	0.4522	0	0.3992	0	0.6008	0	1	0	0																																																																																																																								
motif0211	FBL	8	0	1	0	0	0.1428	0.3726	0	0.4846	0.0004	0.6017	0	0.3979	0	1	0	0	1	0	0	0	0	0.4221	0.5401	0.0378	0	1	0	0	0	1	0	0																																																																																																																																
