motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0111	CSTF2T	8	0	0	0	1	0	0	0	1	0	0	0.2663	0.7337	0	0	0	1	0	1	0	0	0	0	0	1	0	0.3533	0	0.6467	0	0	0	1																																																																																																																																
motif0112	CSTF2T	8	0	0	1	0	0.2052	0	0.5365	0.2583	0.1318	0	0.5919	0.2763	0	0.8893	0	0.1107	0	0	0	1	0	0	0.9122	0.0878	0	0	1	0	0	0	1	0																																																																																																																																
motif0113	CSTF2T	10	0	0.0002	0.9998	0	0.5193	0.1127	0.368	0	0	0.0001	0.9999	0	0	0	1	0	0.6005	0.1277	0	0.2718	0	0.0001	0.9999	0	0	0.2987	0.6995	0.0018	0.4299	0.2578	0.1729	0.1394	0.323	0.0505	0.4163	0.2101	0	0	1	0																																																																																																																								
motif0114	CSTF2T	10	0	0	0	1	0.3358	0	0.4178	0.2464	0	0	0	1	0.3246	0	0.3202	0.3552	0	0	0	1	0.447	0.2175	0.3355	0	0	0	0	1	0.0001	0	0.0006	0.9993	0	0	0	1	0.0712	0	0.3171	0.6117																																																																																																																								
motif0115	CSTF2T	10	0	0	1	0	0.4249	0	0.3553	0.2197	0.5736	0	0.4264	0	0	0	1	0	0.384	0.2979	0.3181	0	0.6258	0	0	0.3742	0	0	1	0	0.4964	0	0.5022	0.0014	0.5637	0	0.4363	0	0.0001	0	0.9999	0																																																																																																																								
motif0116	CSTF2T	10	0	0.4416	0	0.5584	0	0.4903	0	0.5097	0	0.5348	0	0.4652	0	0.4699	0	0.5301	0	0.5468	0	0.4532	0	0.5241	0.0002	0.4757	0	0	0	1	0	1	0	0	0	0.9996	0	0.0004	0	0.4077	0	0.5923																																																																																																																								
motif0117	CSTF2T	10	0.5109	0	0	0.4891	0	0	0	0.9999	0.6035	0	0	0.3965	0.9999	0	0.0001	0	1	0	0	0	0.1697	0	0	0.8303	0.5587	0	0.4412	0	0.9999	0	0	0	0.7149	0	0	0.285	0.5515	0	0	0.4485																																																																																																																								
motif0118	CSTF2T	8	0	0.3622	0.6378	0	0	0.2518	0.7482	0	0	0	1	0	0	1	0	0	0	0.3699	0.6301	0	0	0.0137	0.9863	0	0	0.291	0.709	0	0	0	1	0																																																																																																																																
motif0119	CSTF2T	10	0.6336	0	0	0.3664	0	0	1	0	0.321	0	0.6789	0	0.2229	0	0.7771	0	0.4109	0.1725	0.4166	0	0.8913	0	0	0.1087	0	0	1	0	0.3156	0	0.6844	0	0.4866	0	0.5134	0.0001	0.4509	0	0.5491	0																																																																																																																								
motif0120	CSTF2T	8	0.2601	0	0.6633	0.0766	0	0	1	0	1	0	0	0	0.2384	0	0.7616	0	0	0	1	0	1	0	0	0	0.3931	0	0.6069	0	0.1137	0	0.8863	0																																																																																																																																
motif0121	CSTF2T	8	0	0	1	0	0	0.4848	0.5152	0	0.0028	0.3213	0.6759	0	0	0	1	0	0	1	0	0	0	0.4314	0.5685	0	0	0	1	0	0	0.5341	0.4659	0																																																																																																																																
motif0122	CSTF2T	8	0	0	0.7757	0.2243	0.1719	0	0.6268	0.2013	0	0	1	0	0	0.5009	0.4991	0	0	0	0	1	0	0	1	0	0.1629	0	0.837	0	0	0	1	0																																																																																																																																
motif0123	CSTF2T	8	0.4323	0	0	0.5677	0	0	1	0	0	0	0.9999	0	1	0	0	0	0	0	1	0	0.435	0	0.3686	0.1964	0	0	1	0	0	0	0.8012	0.1988																																																																																																																																
motif0124	CSTF2T	8	0	0	1	0	0	0	1	0	0	0	1	0	0.5704	0.2911	0	0.1385	0.3606	0.0208	0.4673	0.1513	0	0	1	0	0	0	1	0	0.2098	0	0.7902	0																																																																																																																																
motif0125	CSTF2T	8	0	0	0	1	0	0	1	0	0.1169	0	0.8831	0	0.121	0	0.879	0	0	0.3723	0.6277	0	0.7071	0	0	0.2929	0	0	1	0	0	0.2943	0.7055	0.0003																																																																																																																																
motif0126	DGCR8	10	0	0.3885	0.6115	0	0	0.7525	0.2475	0	0	0.4991	0.5009	0	0	0.003	0.997	0	0	0.7743	0.2257	0	0.0001	0.4341	0.3366	0.2292	0	0.2797	0.7203	0	0	0.78	0.22	0	0	0.4442	0.5556	0.0002	0	0.323	0.677	0																																																																																																																								
motif0127	DGCR8	9	0	0.672	0.328	0	0.5103	0	0	0.4897	0	0	1	0	0.4498	0	0.5501	0	0.3314	0.1078	0.2882	0.2726	0	0.3882	0.6118	0	0	0.9999	0.0001	0	0	0	0	1	0	0	1	0																																																																																																																												
motif0128	DGCR8	8	0.0001	0.8702	0.0002	0.1295	0.2981	0	0	0.7019	0	1	0	0	0	0	0	1	0	0	1	0	0.6858	0	0	0.3142	0.0002	0	0.9998	0	0.1311	0.1307	0.7381	0.0001																																																																																																																																
motif0129	DGCR8	8	0	0.64	0.0001	0.36	0	1	0	0	0.0008	0.975	0	0.0242	0	0.9999	0.0001	0.0001	0.4425	0.0001	0	0.5575	0	0.4829	0.3642	0.1529	0	1	0	0	0	1	0	0																																																																																																																																
motif0130	DGCR8	8	0	0.9976	0	0.0024	0	1	0	0	0.1391	0.5203	0	0.3407	0	1	0	0	0.4429	0	0	0.5571	0	0.5868	0.401	0.0122	0	1	0	0	0	1	0	0																																																																																																																																
motif0131	DGCR8	8	0	1	0	0	0	1	0	0	0.3451	0.486	0	0.1689	0	1	0	0	0.4358	0	0	0.5642	0	0.5818	0.4182	0	0	1	0	0	0	1	0	0																																																																																																																																
motif0132	DGCR8	8	0	0.0313	0.9687	0	0	0.17	0.5236	0.3064	0.499	0	0.501	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0.6897	0.3103																																																																																																																																
motif0133	DGCR8	8	0.1077	0.7767	0	0.1156	0	0.9065	0	0.0934	0.3251	0	0	0.6749	0	0	1	0	0	0.2502	0.5325	0.2173	0	1	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif0134	DGCR8	8	0	1	0	0	0	0	0	1	0	0	1	0	0.0001	0	0	0.9999	0.0025	0	0.487	0.5106	0.0001	0	0.9998	0	0.005	0.562	0.4329	0	0.0001	0.411	0	0.5889																																																																																																																																
motif0135	DGCR8	10	0	0	0	0.9999	0	0	0	1	0	0	0.0016	0.9983	0	0	0	1	0.4206	0.3347	0.2446	0	0.4382	0	0	0.5618	0.3652	0.0037	0.25	0.3811	0	0	0	1	0.349	0.2415	0	0.4095	0	0	0	1																																																																																																																								
motif0136	DGCR8	8	0	0.7295	0	0.2705	0	0	0	1	0	0.3976	0	0.6024	0	0.7122	0	0.2878	0	1	0	0	0	0	0	1	0	1	0	0	0	0.8298	0	0.1702																																																																																																																																
motif0137	DGCR8	10	0	0.2253	0.7747	0	0	0.4698	0.5302	0	0	0.5345	0.4504	0.0151	0	0.006	0.994	0	0	0.7641	0.2359	0	0	0.3729	0.2762	0.3508	0	0.0005	0.9995	0	0	0.486	0.514	0	0	0.4565	0.5435	0	0	0.4516	0.5484	0																																																																																																																								
motif0138	DGCR8	8	0	0	0.7525	0.2475	0	0	0.6999	0.3001	0	0	1	0	0	0	0	1	0	0	1	0	0.4617	0	0	0.5383	0	0	1	0	0	0	0.7699	0.2301																																																																																																																																
motif0139	DGCR8	8	1	0	0	0	1	0	0	0	0.781	0	0	0.219	1	0	0	0	0.0001	0	0.9999	0	0	0	0	1	1	0	0	0	0.6682	0	0	0.3318																																																																																																																																
motif0140	DGCR8	8	0	0	0	1	0	1	0	0	0	0.3817	0	0.6182	0	0.5477	0	0.4523	0	0.5276	0	0.4724	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif0141	DGCR8	8	0	0	0	1	0	1	0	0	0	0.3817	0	0.6182	0	0.5477	0	0.4523	0	0.5276	0	0.4724	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif0142	DGCR8	8	0	0	0	1	0	1	0	0	0	0.3817	0	0.6182	0	0.5477	0	0.4523	0	0.5276	0	0.4724	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif0143	DGCR8	8	1	0	0	0	0	0	1	0	0.4165	0	0.5835	0	1	0	0	0	0	0	1	0	0.4789	0	0.5211	0	0.7064	0	0.2935	0	0	0	1	0																																																																																																																																
motif0144	DGCR8	8	0	0	0	1	0	0.6818	0.3182	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.6233	0.3767	0	0	0	0	1	0	0	0.5329	0.4671																																																																																																																																
motif0145	DGCR8	8	0	0	0	1	0	1	0	0	0	0.3817	0	0.6182	0	0.5477	0	0.4523	0	0.5276	0	0.4724	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif0146	ELAVL1	9	0	0	0.3506	0.6494	0	0	0.3367	0.6632	0.5811	0	0.4189	0	0	0	0.0001	0.9999	0	0	0.0007	0.9993	0	0	0.0012	0.9988	0.6078	0	0.3922	0	0	0	0.0001	0.9999	0	0	0.0015	0.9985																																																																																																																												
motif0147	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0148	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0149	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0.9999	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0150	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0151	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0152	ELAVL1	7	0	0	0	1	0	0	0	1	0	0	0.9999	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																				
motif0153	ELAVL1	9	0.337	0	0	0.663	0.1892	0.0003	0.2346	0.5758	0	0	0	1	0	0	0	1	0.3928	0.2906	0.3166	0.0001	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																												
motif0154	ELAVL1	10	0	0	0	1	0	0	0	1	0	0	0	1	0.4265	0.2861	0.2874	0	0	0	0	1	0.2679	0	0	0.7321	0	0	0	1	0.2681	0.2259	0.1883	0.3177	0.2353	0.2864	0	0.4783	0	0	0	1																																																																																																																								
motif0155	ELAVL1	10	0	0	0.5939	0.406	0	0	1	0	0.4304	0	0.5695	0.0001	0	0	1	0	0.5894	0	0	0.4105	0	0.3328	0.5588	0.1084	0.4285	0	0.259	0.3125	0	0	1	0	0.3826	0	0.2798	0.3376	0	0	1	0																																																																																																																								
motif0156	ELAVL1	10	0	0.823	0.1769	0	0	0.5527	0	0.4473	0	0.3031	0	0.6968	0.1207	0.2694	0.169	0.4409	0	1	0	0	0	0.4734	0	0.5266	0	1	0	0	0	0	0	1	0	0.5659	0.4341	0	0	0.5805	0	0.4195																																																																																																																								
motif0157	ELAVL1	10	0	0	0.195	0.805	0	0	0.5147	0.4852	0	0	0.5233	0.4767	0	0	0	1	0	0	0.5249	0.475	0	0	0	1	0	0	0.666	0.334	0	0	0.5456	0.4544	0	0	0.0068	0.9932	0	0	0.2425	0.7575																																																																																																																								
motif0158	ELAVL1	8	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0.1366	0	0.8634	0.4077	0	0	0.5923	0	0	0	1	0	0	0	1																																																																																																																																
motif0159	ELAVL1	8	0	0	0	1	0	0	0	1	0	0	0	1	0	0.6376	0	0.3624	0.2456	0.7543	0	0	0	0.1408	0	0.8592	0	0	0	1	0	0	0	1																																																																																																																																
motif0160	ELAVL1	8	0	0	1	0	0.3661	0	0.5014	0.1325	0.0003	0	0.9996	0	0	0.3951	0.6049	0	0.5831	0	0	0.4169	0	0	1	0	0.0004	0	0.9996	0	0	0	0.9999	0.0001																																																																																																																																
motif0161	ELAVL1	8	0	0	0.5679	0.432	0	0	1	0	0.5383	0	0	0.4617	0.0988	0	0.9012	0	0.0001	0.9999	0	0	0.4685	0	0	0.5315	0	0	1	0	0	0	0.9999	0																																																																																																																																
motif0162	ELAVL1	7	0.0002	0	0.9997	0	0	0	0.5847	0.4153	0	0.3116	0.6883	0.0001	0	0.9997	0	0.0003	0	1	0	0	1	0	0	0	0	0	0.9999	0.0001																																																																																																																																				
motif0163	ELAVL1	9	0	0.0147	0	0.9853	0	0	0	1	0	0	0	1	0	0	0.0032	0.9968	0.0618	0.5512	0.3868	0.0001	0.1298	0.297	0	0.5732	0	0	0.083	0.917	0	0	0.149	0.851	0	0.1941	0.1517	0.6543																																																																																																																												
motif0164	ELAVL1	10	0	0	1	0	0.4942	0.0001	0.5053	0.0003	0.366	0.0616	0.5723	0.0001	0	0.0218	0.9782	0	0.4959	0.2701	0.1215	0.1125	0	0.0815	0.4821	0.4363	0	0.0635	0.9365	0	0.461	0.1052	0.2211	0.2127	0.0001	0.0001	0.9997	0.0002	0	0.0002	0.9998	0																																																																																																																								
motif0165	ELAVL1	10	0	0.9117	0	0.0883	0.0002	0.3768	0.0001	0.623	0	0.2694	0.0292	0.7014	0	0.6318	0	0.3682	0.0001	0.9989	0.0001	0.0009	0	0.0001	0	0.9999	0.0001	0.6088	0.146	0.2451	0	0.7615	0	0.2385	0	0.5203	0	0.4797	0.0001	0.5718	0	0.4281																																																																																																																								
motif0166	ELAVL1	8	0	0	0	1	0	0	0.9999	0	0	0	0.2194	0.7806	0	0.2051	0	0.7949	0.0001	0	0.0001	0.9998	0	0.0001	0.9998	0.0001	0	0	0	1	0	0	0.3338	0.6662																																																																																																																																
motif0167	ELAVL1	8	1	0	0	0	1	0	0	0	0.9999	0	0	0.0001	0.5962	0	0	0.4038	0.001	0	0.9989	0.0001	0.9999	0	0	0	1	0	0	0	0.9999	0	0	0.0001																																																																																																																																
motif0168	ELAVL1	8	0	0	0	1	0.0001	0	0	0.9998	0	0	0	1	0.9997	0	0	0.0003	0	0	0	0.9999	0.3154	0	0	0.6846	0	0	0	1	0.0001	0	0	0.9999																																																																																																																																
motif0169	ELAVL1	8	0	0	0	1	0.0001	0	0	0.9999	0	0	0.149	0.851	0	0.6801	0.32	0	0.0001	0.2139	0	0.786	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																																
motif0170	ELAVL1	8	0.0001	0.9996	0.0001	0.0002	0.1973	0	0.0001	0.8026	0	0.0001	0.9996	0.0002	0.3377	0	0	0.6623	0.0001	0.2134	0.5163	0.2702	0.0002	0.9997	0.0001	0	0	0	0	1	0.0001	0	0.9999	0																																																																																																																																
motif0171	ELAVL1	8	0	0	0.4058	0.5942	0	0	0.3959	0.6041	0.0001	0	0.9999	0	0.0001	0	0.4195	0.5804	0.0001	0	0.9998	0.0002	0.0001	0	0.0001	0.9998	0	0	1	0	0	0	0.9997	0.0003																																																																																																																																
motif0172	ELAVL1	8	0	0	0	1	0.2974	0	0.0001	0.7025	0	0	0	1	0.9998	0	0	0.0002	0	0	0.0001	0.9999	0.2207	0	0	0.7793	0	0	0	1	0.0001	0	0.0001	0.9998																																																																																																																																
motif0173	ELAVL1	8	0.0001	0.4525	0.0001	0.5473	0.0002	0.9998	0	0	0	0	0	1	0	0	1	0	0	0	0.0001	0.9999	0.0024	0	0.9976	0	0.0113	0.6081	0.3806	0	0.0001	0.5301	0	0.4697																																																																																																																																
motif0192	EZH2	8	0	0.6285	0	0.3715	0	0.0001	0	0.9998	0	0	0	1	0	0	0.9999	0.0001	0	0	0.6473	0.3526	0	0	0.1408	0.8592	0.0001	0	0	0.9999	0.0001	0	0	0.9999																																																																																																																																
