motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0446	HNRNPC	10	0.5725	0.0007	0.3971	0.0297	0.092	0.0306	0.8754	0.002	0	0.0112	0.5535	0.4353	0.0732	0.1208	0.7612	0.0449	0.0016	0.905	0.0681	0.0253	0.7989	0.0035	0.0151	0.1825	0.0625	0.0214	0.9157	0.0004	0	0.0153	0.457	0.5277	0.0022	0	0.9965	0.0013	0.1866	0.0556	0.7227	0.035																																																																																																																								
motif0447	HNRNPC	8	0	0	0	1	0.2121	0	0.0001	0.7878	0.0002	0	0	0.9998	0.0013	0.9937	0.0001	0.0049	0	0	0	1	0.0007	0	0	0.9992	0	0	0	1	0.0008	0	0	0.9991																																																																																																																																
motif0448	HNRNPC	10	0	0.8208	0.0017	0.1774	0	0.9968	0	0.0032	0.4846	0.0001	0.0014	0.5139	0.0001	0.9927	0	0.0072	0	0.985	0	0.015	0.458	0.4869	0.0551	0	0	0.4208	0	0.5792	0.217	0.4986	0.2793	0.0052	0.1037	0.6404	0	0.2559	0	0.7563	0	0.2437																																																																																																																								
motif0449	HNRNPC	10	0.1609	0	0.8218	0.0173	0.0359	0	0.96	0.0041	0.6137	0.0672	0.3165	0.0026	0.0685	0.3689	0.2615	0.301	0	0.594	0	0.406	0.4325	0.2184	0.0456	0.3034	0	0.8116	0.1742	0.0142	0.9883	0	0.0003	0.0114	0.001	0	0.9944	0.0046	0.0933	0.0018	0.903	0.0019																																																																																																																								
motif0450	HNRNPC	10	0.0027	0	0.2153	0.782	0.0008	0.0004	0.0335	0.9653	0.0231	0.0004	0.0233	0.9531	0	0.0003	0.0027	0.9971	0.0002	0.0003	0.9994	0.0001	0	0	0	1	0.1662	0.0001	0.2863	0.5474	0	0.0483	0.2417	0.71	0.1163	0.1156	0.3213	0.4468	0	0	0.2591	0.7409																																																																																																																								
motif0451	HNRNPC	8	0.0002	0	0	0.9998	0.0005	0.2976	0	0.7019	0.0004	0.0007	0	0.999	0	0.9971	0	0.0029	0	0.0009	0	0.9991	0	0.0019	0	0.9981	0	0.0004	0	0.9996	0	0.0008	0	0.9992																																																																																																																																
motif0452	HNRNPC	10	0	0	0	1	0.0002	0	0	0.9998	0	0	0	1	0.5194	0	0.4315	0.0491	0.3776	0.0017	0	0.6207	0.3378	0.1494	0.1834	0.3294	0	0	0	1	0.3542	0	0.2743	0.3715	0	0	0	1	0	0	0	1																																																																																																																								
motif0453	HNRNPC	9	0.0373	0.8043	0.0002	0.1582	0	0.983	0.0012	0.0158	0.7473	0.0161	0.0357	0.201	0.0141	0.0001	0.9685	0.0173	0.0368	0.3792	0.5696	0.0144	0.0729	0.8924	0.0169	0.0178	0.1662	0.0131	0.0109	0.8099	0.0187	0.0002	0.9486	0.0325	0.0902	0.1691	0.6848	0.056																																																																																																																												
motif0454	HNRNPC	9	0.0228	0	0.9756	0.0016	0.8416	0	0.1461	0.0123	0.0003	0	0.9997	0	0.7119	0	0.2881	0	0.1262	0.5273	0.0179	0.3286	0.6476	0	0.3384	0.014	0.0285	0.0044	0.9661	0.001	0.5591	0.0005	0.4306	0.0098	0.0512	0.0255	0.9169	0.0064																																																																																																																												
motif0455	HNRNPC	10	0	0.7304	0	0.2695	0	0.9999	0	0.0001	0.8362	0	0.1638	0	0	0.9999	0	0.0001	0	0.6373	0	0.3627	0.2369	0.5818	0.1811	0.0002	0	0.4167	0	0.5833	0.3595	0	0.6404	0	0	0.7354	0.0001	0.2645	0	0.6582	0.0001	0.3418																																																																																																																								
motif0456	HNRNPC	10	0.7204	0.0015	0.2781	0	0.1242	0.1962	0.6778	0.0018	0.3961	0.001	0.0648	0.5381	0.047	0	0.9506	0.0024	0.1657	0.8068	0.0037	0.0239	0.6837	0.0002	0.0122	0.3038	0.035	0	0.965	0	0	0.001	0.4297	0.5693	0.0273	0	0.971	0.0016	0.1613	0.058	0.7157	0.0651																																																																																																																								
motif0457	HNRNPC	8	0	0	0	1	0.289	0	0	0.711	0.001	0	0	0.999	0	0	0	1	0.9939	0	0.0002	0.0059	0	0	0	1	0.001	0	0	0.999	0	0	0	1																																																																																																																																
motif0458	HNRNPC	10	0.136	0.0004	0.8636	0.0001	0.0062	0.0006	0.9921	0.0011	0.5261	0	0.4739	0	0.0866	0.3925	0.2621	0.2588	0.0026	0.5045	0	0.4929	0.4577	0	0.2289	0.3135	0	0.7034	0.2861	0.0105	0.9974	0	0.0012	0.0014	0.0008	0.0003	0.9989	0	0.2729	0	0.7219	0.0051																																																																																																																								
motif0459	HNRNPC	10	0.0001	0.8755	0.0003	0.1242	0.0005	0	0	0.9995	0	0.2071	0.3279	0.465	0.1714	0.1487	0.1923	0.4876	0	0.9903	0.0001	0.0096	0.0046	0.0106	0	0.9848	0.0058	0.5322	0.2215	0.2405	0	0.0001	0	0.9999	0.0011	0.4928	0.3609	0.1452	0	0.0001	0.0008	0.9991																																																																																																																								
motif0460	HNRNPC	10	0.0001	0	0.0783	0.9216	0.0002	0	0.089	0.9108	0	0.0005	0.0004	0.999	0.0001	0.0001	0.0001	0.9997	0	0.3781	0.6219	0	0.0258	0.2656	0.0279	0.6807	0.1166	0	0.0822	0.8012	0.0005	0	0.2246	0.7749	0.0009	0.1752	0.2368	0.5871	0	0	0.2165	0.7835																																																																																																																								
motif0461	HNRNPC	7	0.0002	0	0	0.9998	0.3528	0	0.6472	0	0	0.9637	0.0003	0.036	0.9939	0	0.0061	0	0.0007	0	0.9993	0	0.0005	0	0	0.9995	0.0399	0	0.9597	0.0004																																																																																																																																				
motif0462	HNRNPC	8	0.2508	0.5001	0.2491	0	0.0002	0	0	0.9998	0.0095	0	0.9905	0	0	0.4432	0.4614	0.0953	0.9969	0	0.0031	0	0.0007	0	0.9993	0	0.0007	0	0	0.9993	0.0007	0.0001	0.999	0.0002																																																																																																																																
motif0463	HNRNPC	8	0	0.9862	0.0005	0.0134	0.8496	0	0.1503	0.0001	0.0001	0.0002	0.9996	0.0001	0.4626	0	0.5371	0.0002	0.0003	0	0.9997	0	0	0	0.0001	0.9999	0.0003	0.5564	0	0.4433	0	0	0	1																																																																																																																																
motif0464	HNRNPC	8	0	0	0.0003	0.9996	0.0006	0.0001	0.9991	0.0002	0	0.4259	0.4824	0.0917	0.9934	0	0.0066	0	0.0006	0	0.9994	0	0.0001	0.0001	0	0.9998	0.0102	0	0.9897	0.0001	0.0005	0.1955	0.5465	0.2575																																																																																																																																
motif0465	HNRNPC	8	0.7554	0	0.0004	0.2442	0.0009	0.1016	0.897	0.0005	0.0005	0.7834	0.2155	0.0006	0.1309	0.0001	0	0.869	0.0007	0	0.999	0.0003	0.0005	0.0002	0.9985	0.0009	0.0003	0.0002	0.9991	0.0004	0.7589	0.1089	0.1321	0.0001																																																																																																																																
motif0466	HNRNPD	9	0.9414	0.0001	0.0584	0.0001	0.0001	0.0001	0.0486	0.9512	0.0001	0.0001	0.0588	0.941	0.0001	0.0001	0.0473	0.9526	0.7835	0.1496	0.0668	0.0001	0.0001	0.0001	0.0069	0.993	0.0001	0.0001	0.0516	0.9482	0.0001	0.0793	0.069	0.8515	0.7667	0.0865	0.1467	0.0001																																																																																																																												
motif0467	HNRNPD	10	0	0.659	0.341	0	0.0039	0.6165	0.1859	0.1937	0.0026	0.7275	0.2696	0.0002	0.0091	0.964	0.0183	0.0086	0.2289	0.3523	0.2183	0.2005	0.0015	0.0002	0.7915	0.2068	0.0002	0.8589	0.1405	0.0005	0.0002	0.8951	0.0539	0.0508	0	0.7647	0.1602	0.0751	0	0.9276	0.0722	0.0002																																																																																																																								
motif0468	HNRNPD	8	0.001	0	0.999	0	0.0011	0.0003	0.8913	0.1073	0.0001	0.4326	0.5673	0	0.3126	0.0006	0.0008	0.686	0	0	1	0	0.0016	0.0002	0.8753	0.1229	0.1719	0.0003	0.8268	0.001	0	0.0002	0.9998	0																																																																																																																																
motif0469	HNRNPD	10	0.0008	0.0008	0	0.9984	0	0.4252	0	0.5748	0.4176	0.0003	0	0.5821	0	0.597	0	0.403	0.3705	0.0002	0	0.6293	0	0.0009	0	0.9991	0.2608	0	0	0.7392	0	0.9958	0	0.0042	0.0021	0	0	0.9979	0	0.3794	0	0.6206																																																																																																																								
motif0470	HNRNPD	10	0	0.5374	0	0.4626	0	0.7268	0	0.2732	0.1328	0.4742	0	0.3929	0.0183	0.5379	0	0.4439	0	0.999	0	0.001	0.1621	0	0	0.8379	0	0.6727	0	0.3273	0	0.9989	0	0.0011	0.0137	0.5848	0	0.4015	0	0.8195	0	0.1805																																																																																																																								
motif0471	HNRNPD	10	0.001	0.4157	0	0.5833	0.5301	0	0	0.4699	0.9996	0	0	0.0004	0	1	0	0	0.0006	0	0	0.9993	0.0008	0.284	0	0.7152	0.3496	0	0	0.6504	0.4834	0.2558	0	0.2608	0.803	0.0004	0	0.1966	0.9987	0.0004	0	0.0009																																																																																																																								
motif0472	HNRNPD	8	0.0008	0	0.9991	0	0.0013	0.0004	0.8907	0.1076	0	0.4333	0.5667	0	0.3125	0.0003	0.0007	0.6865	0	0	1	0	0.0011	0	0.8756	0.1233	0.1718	0.0003	0.827	0.0009	0.0004	0	0.9992	0.0004																																																																																																																																
motif0473	HNRNPD	8	0	1	0	0	0.0001	0.433	0	0.5669	0.0025	0.9975	0	0	0.0014	0.2148	0	0.7837	0.0012	0.9971	0	0.0017	0.1297	0.3676	0	0.5027	0.002	0.997	0	0.001	0	1	0	0																																																																																																																																
motif0474	HNRNPD	8	0.0008	0	0.9991	0	0.0013	0.0004	0.8907	0.1077	0	0.4337	0.5663	0	0.3126	0.0003	0.0007	0.6864	0	0	1	0	0.0011	0	0.8755	0.1234	0.1714	0.0003	0.8274	0.0009	0.0005	0	0.9992	0.0004																																																																																																																																
motif0475	HNRNPD	8	0	0.9976	0.0021	0.0003	0.0016	0.9949	0	0.0034	0	1	0	0	0.7711	0	0	0.2289	0	0.0015	0.9985	0	0.4389	0	0.56	0.0011	0	0.3232	0.6768	0	0.3877	0.6119	0.0004	0																																																																																																																																
motif0476	HNRNPD	8	0	0	0	1	0	0	0.3555	0.6445	0	0	0	1	0.9998	0	0.0002	0	0.9942	0.0021	0.002	0.0017	1	0	0	0	0.0067	0	0	0.9933	0.9966	0	0	0.0034																																																																																																																																
motif0477	HNRNPD	8	0.0005	0	0.9992	0.0004	0.0016	0.0008	0.9944	0.0033	0	0.3806	0.6194	0	0.5251	0.0006	0.0004	0.4739	0	0	1	0	0.0012	0.0007	0.8916	0.1065	0.3739	0	0.6249	0.0012	0	0	1	0																																																																																																																																
motif0478	HNRNPD	8	0.0005	0	0.9992	0.0004	0.0016	0.0008	0.9944	0.0033	0	0.3806	0.6194	0	0.5251	0.0006	0.0004	0.4739	0	0	1	0	0.0012	0.0007	0.8916	0.1065	0.3739	0	0.6249	0.0012	0	0	1	0																																																																																																																																
motif0479	HNRNPF	10	0.0673	0.0654	0.866	0.0013	0.7231	0.0067	0.2237	0.0465	0.0388	0.0006	0.9551	0.0055	0.0168	0.0214	0.9607	0.0011	0.5601	0.2799	0.147	0.013	0.7893	0.0042	0.0986	0.1078	0.0353	0.0007	0.9598	0.0042	0.1437	0.1081	0.7367	0.0115	0.4353	0.0162	0.2583	0.2902	0.0322	0.0108	0.9534	0.0037																																																																																																																								
motif0480	HNRNPF	7	0.4242	0.5624	0.0108	0.0027	0.0032	0.0008	0.0548	0.9413	0.0004	0.0006	0.9988	0.0002	0.0004	0.0003	0.9992	0.0002	0.0012	0.0002	0.9985	0.0002	0.8185	0.1776	0.0032	0.0007	0.9946	0.0016	0.0027	0.0012																																																																																																																																				
motif0481	HNRNPF	7	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998																																																																																																																																				
motif0482	HNRNPF	7	0.9998	0.0001	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.9998	0.0001	0.0001	0.0001	0.4422	0.1263	0.4315	0.0001																																																																																																																																				
motif0483	HNRNPF	8	0.2737	0.0001	0.7261	0.0001	0.5489	0.0001	0.451	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.2294	0.0001	0.7705	0.0001	0.2542	0.0001	0.7456	0.0001																																																																																																																																
motif0484	HNRNPF	8	0.0001	0.2431	0.7566	0.0001	0.0001	0.0078	0.9919	0.0001	0.0001	0.0866	0.9131	0.0001	0.0001	0.4404	0.5593	0.0001	0.2482	0.4974	0.2542	0.0001	0.0001	0.9996	0.0001	0.0001	0.0001	0.0001	0.0001	0.9996	0.0001	0.0001	0.9996	0.0001																																																																																																																																
motif0485	HNRNPF	9	0.0953	0.0359	0.8586	0.0102	0.002	0.0104	0.9864	0.0013	0.0008	0.0504	0.9482	0.0007	0.2189	0.4289	0.2772	0.075	0.2931	0.1996	0.2881	0.2192	0.0078	0.0152	0.9746	0.0023	0.0024	0.0073	0.9895	0.0009	0.0011	0.0239	0.9743	0.0007	0.0767	0.5927	0.3283	0.0024																																																																																																																												
motif0486	HNRNPF	10	0.6384	0.0542	0.0002	0.3071	0.0801	0.0009	0.9108	0.0081	0.1139	0.001	0.8798	0.0052	0.1169	0.0019	0.8685	0.0126	0.1353	0.1277	0.7336	0.0035	0.7767	0.0634	0.0002	0.1596	0.1573	0.0021	0.8243	0.0164	0.1316	0.0029	0.8557	0.0098	0.1727	0.0023	0.8081	0.0169	0.1652	0.0524	0.7733	0.0091																																																																																																																								
motif0487	HNRNPF	10	0.5759	0.0103	0.2859	0.128	0.0558	0.0003	0.9429	0.001	0.1094	0.0003	0.8892	0.0011	0.0696	0.001	0.929	0.0004	0.6388	0.1848	0.1583	0.0181	0.6967	0.01	0.1696	0.1237	0.0757	0.0003	0.9229	0.0011	0.0788	0.0003	0.9195	0.0013	0.099	0.034	0.8666	0.0004	0.6269	0.109	0.2365	0.0276																																																																																																																								
motif0488	HNRNPF	10	0.5756	0	0.4244	0	0.0009	0	0.9991	0	0.5577	0	0.4423	0	0.6703	0	0.3297	0	0.6205	0	0.3794	0.0001	0.0102	0	0.9858	0.004	0.5601	0.0003	0.4385	0.0011	0.5301	0	0.4699	0	0.9994	0	0.0006	0	0.4689	0	0.5311	0																																																																																																																								
motif0489	HNRNPF	8	0	1	0	0	0.0009	0.9972	0.0006	0.0012	0	0.9979	0.0009	0.0013	0.573	0.4266	0.0004	0	0.0002	0.2567	0.2593	0.4838	0.0009	0.6676	0.0009	0.3306	0	0.9995	0.0001	0.0004	0	0.9991	0.0008	0																																																																																																																																
motif0490	HNRNPF	8	0.0025	0.0003	0.0001	0.9971	0.003	0	0.997	0	0.6336	0	0.3664	0	0	0	0	1	0	0	1	0	0.1689	0	0.831	0.0002	0.65	0	0	0.35	0.1778	0	0.8222	0																																																																																																																																
motif0491	HNRNPF	8	0.0002	0	0.0001	0.9997	0.0023	0	0.9972	0.0005	0.0011	0.328	0.2457	0.4252	0.0001	0	0	0.9999	0.0001	0	0.9999	0	0.0009	0.0007	0.0014	0.9971	0.3095	0	0	0.6905	0.0001	0	0.9981	0.0018																																																																																																																																
motif0492	HNRNPF	8	0.001	0	0.0014	0.9975	0	0.9999	0	0.0001	0.9997	0	0	0.0003	0	0.0008	0.9972	0.002	0	0	0	1	0.0015	0	0.9982	0.0003	0.4582	0.1894	0.0008	0.3515	0.3757	0.0012	0	0.6231																																																																																																																																
motif0493	HNRNPF	8	0.0005	0.2098	0.7891	0.0005	0.0005	0.1139	0.8851	0.0005	0.0005	0.12	0.8789	0.0005	0.0005	0.2591	0.7398	0.0005	0.1133	0.4615	0.4246	0.0005	0.0005	0.9984	0.0005	0.0005	0.0005	0.0005	0.0005	0.9984	0.0005	0.0005	0.9984	0.0005																																																																																																																																
motif0494	HNRNPM	7	0.0001	0.0001	0.9998	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001																																																																																																																																				
motif0495	HNRNPM	10	0.0008	0.5016	0.1666	0.3311	0.0358	0.7981	0.0399	0.1261	0	0.7774	0.0023	0.2203	0	0.9996	0	0.0004	0.471	0.0376	0.0308	0.4607	0.0003	0.0899	0.7553	0.1544	0.0019	0.9107	0.0004	0.087	0.1331	0.7035	0.0065	0.1569	0	0.5786	0.0059	0.4156	0	0.9924	0.0009	0.0068																																																																																																																								
motif0496	HNRNPM	8	0	0	0.0002	0.9998	0	0	0.4508	0.5492	0	0	0.0001	0.9999	0.0001	0.9965	0.0034	0	0	0	0	1	0	0	0.4714	0.5286	0	0	0	1	0	0	0.8902	0.1098																																																																																																																																
motif0497	HNRNPM	10	0	0.0001	0.5563	0.4436	0	0.4159	0.2765	0.3076	0	0.0002	0.0016	0.9982	0	0	1	0	0.0001	0.4988	0.293	0.2081	0.0063	0.0006	0.0002	0.9928	0	0	0.8219	0.1781	0.1549	0.3648	0.154	0.3263	0	0	0.1094	0.8906	0	0	0.9982	0.0018																																																																																																																								
motif0498	HNRNPM	8	0.0002	0	0.0001	0.9997	0.0025	0	0.271	0.7265	0	0	0.0002	0.9998	0	0	0	1	0.0035	0.995	0	0.0015	0	0	0	1	0.0018	0	0.299	0.6992	0	0	0	1																																																																																																																																
motif0499	HNRNPM	10	0.228	0.0001	0.6637	0.1082	0.2594	0	0.61	0.1306	0.292	0.0164	0.6915	0.0001	0.0002	0.091	0.6795	0.2294	0.1191	0.4843	0.2842	0.1125	0.0002	0.0006	0.0009	0.9983	0	0.0001	0.9999	0	0.2971	0.0018	0.701	0.0001	0	0	0.9801	0.0198	0.0119	0	0.8978	0.0903																																																																																																																								
