motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0085	CSTF2	8	0.0001	0.7168	0.0003	0.2828	0.0002	0	0	0.9998	0.0001	0	0.9999	0	0.0001	0.753	0.0001	0.2468	0.0001	0	0	0.9999	0.0001	0.535	0.4649	0	0	0.0002	0	0.9998	0.0002	0.0004	0.9989	0.0005																																																																																																																																
motif0086	CSTF2	10	0	0	0	1	0	0.4021	0.3687	0.2291	0	0	0	1	0	0.3536	0.2899	0.3565	0	0	0.0001	0.9999	0.0003	0.4938	0.4993	0.0066	0	0.3519	0.0013	0.6468	0.0003	0.0006	0.0051	0.994	0	0.2944	0.0945	0.6111	0.0001	0.0007	0.0014	0.9978																																																																																																																								
motif0087	CSTF2	10	0	0.9999	0.0001	0	0.4472	0.5524	0.0002	0.0002	0	0.9988	0.001	0.0003	0.4482	0.1057	0.0413	0.4048	0	0.4073	0.5927	0	0.3013	0.3577	0.0015	0.3396	0	0.9996	0.0004	0	0.4908	0.5084	0.0004	0.0003	0	0.9994	0.0004	0.0002	0.4425	0.4552	0.1023	0																																																																																																																								
motif0088	CSTF2	8	0	0	0.9998	0.0001	0.0004	0.0001	0.9995	0	0.2016	0.3887	0.4096	0	0.5463	0.0002	0.0001	0.4535	0	0	1	0	0.0003	0.0002	0.9993	0.0002	0.3885	0	0.6115	0.0001	0.0004	0.0002	0.9994	0																																																																																																																																
motif0089	CSTF2	7	0.9994	0	0	0.0006	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif0090	CSTF2	8	0	0	0	1	0	0	0	1	0	0	0	1	0.1394	0.0002	0.2475	0.6129	0	0.9994	0	0.0006	0	0	0	1	0	0	0.0003	0.9997	0	0.0002	0	0.9998																																																																																																																																
motif0091	CSTF2	8	0	0.9996	0.0002	0.0002	0.998	0.0009	0	0.0011	0	0.1816	0.8184	0	0	0.9999	0.0001	0	0	0.8317	0.0003	0.1681	0.1355	0	0.0007	0.8638	0.0008	0.6343	0.0008	0.3641	0.0001	0.8092	0.1907	0																																																																																																																																
motif0092	CSTF2	7	0.9993	0	0	0.0006	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif0093	CSTF2	8	0	0.7177	0	0.2823	0.0002	0.0003	0	0.9995	0	0.0001	0.0003	0.9995	0	0.1875	0.0826	0.7299	0	0.9998	0	0.0002	0	0.1398	0	0.8602	0	0.1395	0	0.8605	0	0.9998	0	0.0002																																																																																																																																
motif0094	CSTF2	7	0.9993	0	0	0.0006	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif0095	CSTF2	7	0.9993	0	0	0.0007	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																				
motif0096	CSTF2T	10	0	0	0.3257	0.6743	0	0	0	1	0	0.2849	0.1773	0.5378	0	0	0	1	0	0.532	0.468	0	0	0	0	1	0	0.2901	0.2843	0.4256	0	0.0001	0	0.9999	0.0001	0.4155	0.4416	0.1428	0	0	0	1																																																																																																																								
motif0097	CSTF2T	8	0	0	0.0001	0.9999	0	0	0.0005	0.9994	0	0	0	1	0.0002	0.5454	0.4545	0	0	0	0	1	0	0	0	1	0	0.0004	0.218	0.7816	0	0	0	1																																																																																																																																
motif0098	CSTF2T	10	0	0.5201	0	0.4799	0	0.4543	0	0.5457	0	0.4433	0	0.5567	0	0.9563	0.0112	0.0325	0	0.3613	0.0001	0.6386	0.0001	0.3868	0.1111	0.502	0	0.2184	0.0002	0.7814	0	0.9983	0.0001	0.0016	0	0.9998	0	0.0002	0	0.4453	0.0001	0.5547																																																																																																																								
motif0099	CSTF2T	10	0	0	0	1	0.0007	0	0.0001	0.9992	0.2133	0.1987	0.3936	0.1944	0.043	0.5288	0	0.4283	0	0	0	1	0.2402	0	0.7597	0	0.0001	0.2874	0.0001	0.7124	0	0	0.0004	0.9996	0.0213	0.1309	0.3208	0.527	0	0.0001	0	0.9999																																																																																																																								
motif0100	CSTF2T	10	0	0.9834	0.0165	0.0001	0.3156	0.2422	0.001	0.4412	0.0001	0.4197	0.5774	0.0028	0.2999	0.4908	0.2081	0.0012	0.2437	0.0003	0.329	0.427	0	0.3229	0.6764	0.0007	0.0005	0.9987	0.0008	0	0.0003	0.001	0.0004	0.9982	0.0001	0.0022	0.9965	0.0012	0	0.5824	0.4176	0																																																																																																																								
motif0101	CSTF2T	7	0	0	0	1	0.0006	0.0001	0.0007	0.9986	0	0	0	1	1	0	0	0	0	0	0	1	0.0007	0.0002	0.0001	0.999	0	0.0001	0	0.9999																																																																																																																																				
motif0102	CSTF2T	8	0.7246	0.0006	0.001	0.2737	0	0	0	1	0.0021	0.0014	0.993	0.0035	0	0	0	1	0.2302	0.001	0.7687	0	0	0	0	1	0.2041	0.0006	0.7952	0.0001	0	0	0	1																																																																																																																																
motif0103	CSTF2T	8	0	0.4579	0	0.5421	0	0.0006	0.0001	0.9993	0.0002	0	0	0.9998	0	0.7885	0.2115	0	0	0.0004	0	0.9996	0	0.9995	0.0005	0	0	0	0	1	0	0.3694	0.6304	0.0002																																																																																																																																
motif0104	CSTF2T	8	0.0006	0.0006	0.9987	0.0001	0.0005	0.0001	0.8668	0.1326	0	0.0001	0.9999	0	0	0.3424	0.6572	0.0005	0.4773	0.148	0.0003	0.3745	0	0	0.8132	0.1867	0	0.0001	0.9764	0.0234	0	0.0002	0.9992	0.0006																																																																																																																																
motif0105	CSTF2T	8	0.0007	0.9993	0	0	0.2108	0.7891	0	0.0001	0.3065	0	0.0001	0.6934	0.0001	0	0.9997	0.0002	0.0002	0	0.6243	0.3754	0.0004	0.9996	0	0	0.0001	0	0	0.9999	0	0.0001	0.7981	0.2018																																																																																																																																
motif0106	CSTF2T	8	0	0	0	1	0	0.0006	0.9994	0	0	0	0	1	0	0.0003	0.9997	0	0	0.0002	0	0.9998	0.0004	0.2947	0.0004	0.7045	0	0.3516	0.1622	0.4863	0	0	0.0001	0.9999																																																																																																																																
motif0107	CSTF2T	8	0	0	0	1	0	0	0	1	0	0	0.0003	0.9997	0	0.3827	0	0.6173	0	0.9995	0	0.0005	0	0.0005	0	0.9995	0	0.0005	0	0.9995	0	0.3519	0	0.648																																																																																																																																
motif0108	CSTF2T	8	0.1563	0.0001	0	0.8435	0	0	0	1	0.0003	0	0.9997	0	0.0002	0.5707	0.0002	0.4289	0	0	0	1	0.0002	0.0001	0.3094	0.6903	0	0	0	1	0.0002	0.0003	0.9995	0																																																																																																																																
motif0109	CSTF2T	8	0	0	0	1	0.0003	0.0001	0.2296	0.7701	0	0	0	1	1	0	0	0	0	0	0	1	0.0007	0	0	0.9992	0.0003	0.0005	0	0.9991	0.2656	0.0003	0	0.7341																																																																																																																																
motif0110	CSTF2T	8	0	0	0	1	0.0001	0.0004	0.3346	0.6649	0	0.6092	0	0.3908	0	1	0	0	0.0003	0.0003	0	0.9993	0	0.2866	0	0.7134	0.0009	0.999	0	0.0001	0	0.0004	0	0.9996																																																																																																																																
motif0111	CSTF2T	8	0.0001	0.0004	0	0.9996	0.0003	0	0	0.9996	0	0	0.2099	0.7901	0.0001	0	0.0004	0.9995	0	0.9998	0.0002	0	0	0	0	1	0.0003	0.3084	0	0.6913	0	0	0	1																																																																																																																																
motif0112	CSTF2T	8	0.0001	0	0.9999	0	0.235	0	0.5067	0.2583	0.0749	0	0.7181	0.207	0	0.9058	0	0.0942	0	0.0001	0	0.9999	0	0	0.9275	0.0725	0	0	0.9998	0.0002	0.0001	0	0.9999	0																																																																																																																																
motif0113	CSTF2T	10	0	0.0028	0.997	0.0002	0.4221	0.1956	0.3823	0	0.0001	0.0009	0.9988	0.0001	0	0	1	0	0.5219	0.2379	0	0.2402	0	0.001	0.999	0	0	0.2417	0.7295	0.0288	0.3092	0.3462	0.2398	0.1049	0.2781	0.1002	0.4498	0.1719	0	0	1	0																																																																																																																								
motif0114	CSTF2T	10	0.0003	0	0	0.9997	0.2829	0.0001	0.4947	0.2223	0.0002	0	0	0.9998	0.2179	0.0001	0.3113	0.4707	0	0	0	1	0.3637	0.2431	0.3929	0.0003	0.0002	0.0001	0	0.9997	0.0017	0.0002	0.0098	0.9883	0	0	0.0002	0.9998	0.0753	0	0.3256	0.5991																																																																																																																								
motif0115	CSTF2T	10	0	0	1	0	0.4084	0	0.4197	0.1719	0.5152	0	0.4848	0	0.0001	0	0.9995	0.0004	0.3518	0.347	0.3012	0	0.596	0	0	0.404	0	0	1	0	0.4764	0	0.5012	0.0224	0.5213	0	0.4787	0	0.0016	0	0.9982	0.0002																																																																																																																								
motif0116	CSTF2T	10	0	0.4915	0	0.5085	0	0.4539	0	0.546	0	0.4864	0	0.5136	0	0.5337	0	0.4663	0	0.6027	0	0.3973	0	0.5244	0.0026	0.473	0	0	0	1	0	0.9997	0	0.0003	0	0.9936	0	0.0064	0	0.4529	0	0.5471																																																																																																																								
motif0117	CSTF2T	10	0.4923	0	0	0.5077	0.0005	0	0.0004	0.999	0.6058	0	0.0001	0.3941	0.9991	0	0.0008	0.0001	0.9994	0.0003	0	0.0003	0.2471	0	0	0.7529	0.4786	0.0001	0.521	0.0003	0.9992	0.0001	0.0002	0.0006	0.7657	0.0004	0.0001	0.2339	0.5862	0	0	0.4138																																																																																																																								
motif0118	CSTF2T	8	0	0.3151	0.6849	0	0	0.1905	0.8095	0	0	0	1	0	0	1	0	0	0	0.396	0.6039	0.0001	0	0.1361	0.8639	0	0.0001	0.3973	0.6026	0	0	0.0001	0.9999	0																																																																																																																																
motif0119	CSTF2T	10	0.5931	0	0	0.4069	0.0001	0	0.9999	0	0.2277	0	0.7719	0.0004	0.2128	0	0.7872	0	0.3374	0.2452	0.4174	0	0.791	0	0	0.209	0	0.0001	0.9999	0	0.3112	0.0001	0.6884	0.0002	0.4034	0	0.5955	0.0012	0.3672	0	0.6328	0																																																																																																																								
motif0120	CSTF2T	8	0.25	0	0.668	0.0819	0	0	1	0	1	0	0	0	0.2262	0	0.7738	0	0.0002	0	0.9998	0	0.9998	0	0.0001	0.0001	0.3831	0	0.6169	0	0.1221	0	0.8779	0																																																																																																																																
motif0121	CSTF2T	8	0	0	1	0	0	0.6608	0.3392	0	0.0454	0.4028	0.5518	0	0	0	1	0	0	1	0	0	0	0.3777	0.6219	0.0004	0	0.0003	0.9997	0	0	0.6258	0.3742	0																																																																																																																																
motif0122	CSTF2T	8	0	0	0.8469	0.1531	0.2114	0	0.5903	0.1983	0	0	0.9999	0	0	0.5954	0.4046	0	0	0	0	1	0	0	1	0	0.1682	0	0.8313	0.0005	0	0	1	0																																																																																																																																
motif0123	CSTF2T	8	0.46	0	0	0.54	0	0	1	0	0	0.0007	0.9991	0.0002	0.9998	0	0	0.0002	0	0	1	0	0.4511	0	0.329	0.2199	0.0002	0	0.9992	0.0006	0.0005	0	0.8447	0.1548																																																																																																																																
motif0124	CSTF2T	8	0.0001	0	0.9999	0	0	0	1	0	0	0	1	0	0.5184	0.3939	0	0.0877	0.2267	0.1049	0.4332	0.2352	0	0	1	0	0.0001	0.0001	0.9994	0.0004	0.1487	0	0.8513	0																																																																																																																																
motif0125	CSTF2T	8	0.0001	0	0	0.9999	0	0	1	0	0.1154	0	0.8846	0.0001	0.1196	0	0.8804	0	0.0002	0.3717	0.628	0	0.723	0	0	0.277	0	0.0001	0.9999	0	0.0001	0.3038	0.6921	0.004																																																																																																																																
motif0146	ELAVL1	9	0	0	0.2686	0.7313	0	0	0.2538	0.7462	0.5312	0	0.4688	0	0	0	0.0008	0.9991	0	0	0.0107	0.9892	0	0	0.0189	0.9811	0.512	0	0.488	0	0	0	0.002	0.998	0	0	0.0241	0.9758																																																																																																																												
motif0147	ELAVL1	7	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.9997	0.0004	0	0.0002	0.9993	0.0002	0	0.9995	0.0002	0	0	0.0004	0.9996	0	0	0	0.9999	0.0001	0.0001	0.0001	0.9997																																																																																																																																				
motif0148	ELAVL1	7	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0003	0	0.0002	0.9995	0.0004	0.0002	0.9992	0.0002	0	0	0.0006	0.9994	0	0.0002	0	0.9998	0.0001	0.0001	0.0003	0.9995																																																																																																																																				
motif0149	ELAVL1	7	0.0004	0.0001	0.0001	0.9995	0	0	0	1	0.0003	0	0.9992	0.0005	0.0006	0	0.9992	0.0002	0	0	0.0002	0.9998	0	0	0	1	0.0001	0.0001	0.0001	0.9998																																																																																																																																				
motif0150	ELAVL1	7	0.0001	0.0001	0.0001	0.9997	0.0001	0.0001	0.0001	0.9997	0.0004	0	0.0002	0.9993	0.0002	0	0.9995	0.0002	0	0	0.0004	0.9996	0	0	0	0.9999	0.0001	0.0001	0.0001	0.9997																																																																																																																																				
motif0151	ELAVL1	7	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0003	0	0.0002	0.9995	0.0004	0.0002	0.9992	0.0002	0	0	0.0006	0.9994	0	0.0002	0	0.9998	0.0001	0.0001	0.0003	0.9995																																																																																																																																				
motif0152	ELAVL1	7	0.0004	0.0001	0.0001	0.9995	0	0	0	1	0.0003	0	0.9992	0.0005	0.0006	0	0.9992	0.0002	0	0	0.0002	0.9998	0	0	0	1	0.0001	0.0001	0.0001	0.9998																																																																																																																																				
motif0153	ELAVL1	9	0.3054	0	0	0.6946	0.1691	0.0053	0.1935	0.6322	0.0003	0	0	0.9997	0.0001	0	0	0.9999	0.3364	0.3401	0.3227	0.0008	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1																																																																																																																												
motif0154	ELAVL1	10	0	0	0	1	0.0001	0	0	0.9999	0	0	0	1	0.2914	0.401	0.3073	0.0003	0	0	0	0.9999	0.1699	0	0	0.8301	0.0001	0	0	0.9999	0.1743	0.3055	0.2176	0.3027	0.178	0.3377	0	0.4843	0	0	0	0.9999																																																																																																																								
motif0155	ELAVL1	10	0.0005	0.0002	0.6208	0.3785	0.0001	0.0002	0.9997	0	0.3784	0.0001	0.6196	0.0019	0	0.0002	0.9998	0	0.5996	0	0.0005	0.3999	0	0.3637	0.507	0.1293	0.3593	0	0.3562	0.2845	0	0.0001	0.9996	0.0003	0.4174	0.0002	0.3388	0.2437	0	0.0001	0.9998	0																																																																																																																								
motif0156	ELAVL1	10	0	0.8765	0.1231	0.0004	0.0003	0.5531	0	0.4466	0	0.3446	0	0.6553	0.1168	0.2732	0.1952	0.4147	0	0.9997	0.0002	0.0001	0	0.5115	0	0.4884	0	0.9997	0.0002	0.0001	0.0002	0.0003	0	0.9995	0.0001	0.5803	0.4193	0.0003	0	0.605	0	0.395																																																																																																																								
motif0157	ELAVL1	10	0	0.0001	0.2029	0.797	0.0001	0	0.5434	0.4565	0	0	0.5558	0.4442	0	0.0001	0.0001	0.9999	0	0.0008	0.36	0.6392	0	0	0.0001	0.9999	0	0	0.6755	0.3245	0	0	0.548	0.452	0	0	0.0533	0.9467	0	0	0.1032	0.8968																																																																																																																								
motif0158	ELAVL1	8	0	0.0006	0	0.9994	1	0	0	0	0	0	0	1	0.9994	0	0	0.0006	0	0.1892	0	0.8108	0.3348	0	0	0.6652	0.0001	0.0002	0	0.9997	0.0003	0.0002	0	0.9995																																																																																																																																
motif0159	ELAVL1	8	0	0.0001	0	0.9999	0	0.0001	0	0.9999	0	0	0	1	0	0.5588	0	0.4412	0.186	0.8137	0	0.0003	0	0.1305	0	0.8695	0	0.0002	0	0.9998	0	0	0	1																																																																																																																																
motif0160	ELAVL1	8	0	0	1	0	0.3999	0	0.4807	0.1194	0.0049	0.0002	0.9941	0.0007	0.0007	0.4299	0.5694	0	0.5073	0	0	0.4927	0	0.0004	0.9996	0	0.0056	0.0001	0.9936	0.0007	0	0.0003	0.998	0.0017																																																																																																																																
motif0161	ELAVL1	8	0.0003	0	0.5649	0.4348	0	0.0003	0.9997	0	0.5648	0	0	0.4352	0.0734	0	0.9266	0	0.0008	0.9989	0.0003	0	0.4129	0	0	0.5871	0	0	0.9996	0.0004	0.0006	0.0003	0.9987	0.0004																																																																																																																																
motif0162	ELAVL1	7	0.004	0	0.9955	0.0005	0.0005	0.0001	0.5139	0.4855	0	0.3396	0.6595	0.0009	0.0001	0.9949	0.0007	0.0043	0	0.9995	0	0.0005	1	0	0	0	0	0	0.9982	0.0018																																																																																																																																				
motif0163	ELAVL1	9	0	0.0522	0.0002	0.9476	0.0001	0.0001	0	0.9998	0	0	0	0.9999	0.0002	0	0.039	0.9608	0.0443	0.5801	0.3737	0.0019	0.0965	0.2389	0.0001	0.6645	0	0	0.0728	0.9272	0.0001	0.0001	0.0831	0.9167	0.0003	0.1976	0.1252	0.6768																																																																																																																												
motif0164	ELAVL1	10	0	0.0007	0.9993	0.0001	0.2949	0.0018	0.6984	0.0049	0.2053	0.1492	0.6441	0.0014	0	0.0715	0.9285	0	0.3568	0.4706	0.1178	0.0548	0.0002	0.1785	0.3308	0.4905	0	0.0943	0.9057	0	0.2458	0.2295	0.3291	0.1956	0.001	0.0015	0.9946	0.003	0.0001	0.0028	0.997	0.0001																																																																																																																								
motif0165	ELAVL1	10	0	0.8899	0.0003	0.1098	0.0028	0.3541	0.0011	0.642	0	0.3568	0.0723	0.5708	0.0001	0.6913	0	0.3087	0.0019	0.9831	0.001	0.014	0.0005	0.0009	0	0.9986	0.0008	0.6124	0.1951	0.1917	0	0.7976	0	0.2024	0	0.641	0.0004	0.3586	0.0016	0.6168	0.0001	0.3815																																																																																																																								
